BO|BODO|110300|0|1|195|67266356|14341331|46|EN
BOA|BOLOGNA|117100|1|1|195|44537028|11290667|141|LI
BOA|BOLOGNA|413000|0|0|195|44567333|11200222|0|LI
BOD|BORDJ OMAR DRISS|114300|1|1|195|28133047|6839175|1207|DA
BOD|BEIRUT|351000|0|0|195|33903611|35481945|186|OL
BOD|BOWMAN|374000|0|0|195|46185139|-103428750|2960|K3
BOG|BOGOTA|113900|1|1|195|4846667|-74323333|9906|SK
BOG|BOGOTA|340000|0|0|195|4846667|-74323333|9770|SK
BOG|BOGANDE|290000|0|0|195|12980056|-160028|0|DF
BOI|FABE ILS/CAT I|110500|0|0|195|-32889950|27292242|1950|FA
BOI|BOISE|113300|1|1|195|43552811|-116192131|2876|K1
BOL|BOLINDA MELBOURNE|362000|0|0|195|-37462197|144798208|0|YM
BOM|BOMA|392000|0|0|195|-5850000|13066667|0|FZ
BOO|BODO|110800|0|1|195|67266247|14361775|133|EN
BOR|BORDERTOWN|112700|1|0|195|-36392767|140741806|0|YM
BOR|BORDERTOWN|251000|0|0|195|-36390383|140751333|0|YM
BOR|SAN BORJA|117700|1|0|195|-14852195|-66736278|636|SL
BOR|BORLANGE|117600|1|1|195|60421500|15519195|518|ES
BOS|BOSTON|112700|1|1|195|42357450|-70989547|28|K6
BOT|BOTTROP|406500|0|0|195|51585803|7023011|425|ED
BOU|BOULIA|398000|0|0|195|-22914767|139906978|610|YB
BOV|BHISHO|112400|1|1|195|-32906311|27269444|2000|FA
BOY|BOYSEN RESERVOIR|117800|1|1|195|43463153|-108299711|7550|K1
BOZ|WHITESIDE STERLING|254000|0|0|195|41711108|-89785620|634|K5
BOZ|BOZHOURISTE|312000|0|0|195|42770000|23191111|0|LB
BP|BATU PAHAT JOHOR BAHRU|276000|0|0|195|1866611|102933389|0|WM
BP|BASTIA|369000|0|0|195|42425667|9537445|0|LF
BP|CHELOBITYEVO|680000|0|0|195|55900556|37672500|0|UU
BPI|BIG PINEY|116500|1|1|195|42579445|-110109211|6953|K1
BPK|BROOKMANS PARK|117500|1|1|195|51749736|-106736|382|EG
BPL|BHOPAL|117100|1|1|195|23282750|77335861|1744|VA
BPL|PALESE BARI|401000|0|0|195|41110306|16660445|0|LI
BPL|LISZT FERENC INTL|109150|0|1|195|47444361|19261861|509|LH
BPL|BLACKPOOL|318000|0|0|195|53772878|-3027850|0|EG
BPN|BALIKPAPAN|117200|1|1|195|-1245689|116940372|12|WA
BPN|BARAPANI|116000|1|1|195|25706500|91978695|2909|VE
BPN|BOPAN|113700|1|1|195|27053889|45445278|1|OE
BPR|LISZT FERENC INTL|109500|0|1|195|47423786|19289795|430|LH
BPT|BEAUMONT|114500|1|1|195|29946056|-94016222|10|K4
BQ|NASAN|349000|0|0|195|21214878|104038011|0|VV
BQ|JEFFI BRUNSWICK|275000|0|0|195|31228336|-81542714|10|K7
BQE|EL BOSQUE|117500|1|1|195|-33563889|-70690833|1844|SC
BQM|BOWMAN LOUISVILLE|112200|1|1|195|38230219|-85664742|542|K5
BQN|BORINQUEN|113500|1|1|195|18498003|-67108350|214|TJ
BQP|BASTROP|329000|0|0|195|32754683|-91883434|159|K4
BQS|BRAYMER|111200|1|1|195|39630556|-93875278|930|K3
BQU|BULLION ELKO|114500|1|1|195|40759675|-115761367|6464|K2
BQZ|ROBERT STEAMBOAT SPRINGS|112200|1|1|195|40463764|-106872300|8211|K2
BR|S C DE BARILOCHE|109500|0|1|195|-41155417|-71149194|2762|SA
BR|FQBR ILS/CAT I|110300|0|0|195|-19799722|34921389|84|FQ
BR|BEIRA|327000|0|0|195|-19781667|34850278|0|FQ
BR|BETOAMBARI BAU BAU|274000|0|0|195|-5485833|122568333|0|WA
BR|BRUNEI|318000|0|0|195|4899075|114901303|0|WB
BR|BURIRUM|303000|0|0|195|15238661|103252542|0|VT
BR|BIDAR|240000|0|0|195|17917778|77498889|0|VO
BR|DEPOO BROWNSVILLE|393000|0|0|195|25983600|-97509072|29|K4
BR|BUKHARA|795000|0|0|195|39823333|64495000|0|UT
BR|BURNS BURLINGTON|390000|0|0|195|40654264|-91123236|579|K3
BR|KRALJEVO|435000|0|0|195|43947528|20427806|1150|LY
BR|LYON-BRON|388000|0|0|195|45616000|4992695|0|LF
BR|LAREW BRAINERD|251000|0|0|195|46456575|-94022494|1262|K3
BR|BRANDON|233000|0|0|195|49908128|-100073397|1485|CY
BR|FLESLAND|109900|0|1|195|60300917|5213958|171|EN
BRA|BROAD RIVER ASHEVILLE|379000|0|0|195|35272753|-82471036|0|K7
BRA|BARAJAS|116450|1|1|195|40469139|-3557528|1969|LE
BRC|BARRECHID CASABLANCA|114000|1|1|195|33278636|-7557331|715|GM
BRD|BOJNORD|346000|0|0|195|37489056|57305695|0|OI
BRD|BOJNORD|114800|1|1|195|37495389|57323056|3499|OI
BRD|BRINDISI|363500|0|0|195|40605472|18008833|0|LI
BRD|BRINDISI|113200|1|1|195|40610861|18002861|85|LI
BRD|BRAINERD|116900|1|1|195|46348281|-94025983|1254|K3
BRF|BOUARFA|117000|1|1|195|32514295|-2030478|3650|GM
BRG|BAHREGAN|400000|0|0|195|29843917|50267250|0|OI
BRG|BOURGES|375000|0|0|195|47017861|2281556|559|LF
BRI|BALIKESIR|470000|0|0|195|39630250|27929528|0|LT
BRI|BALIKESIR|112250|1|1|195|39631750|27928750|358|LT
BRI|BRISTOL|414000|0|0|195|51381442|-2717545|622|EG
BRK|BLACK FOREST|112500|1|1|195|38944506|-104633470|6934|K2
BRK|BRUCK|408000|0|0|195|48062922|16716747|555|LO
BRL|BORROLOOLA|218000|0|0|195|-16077292|136305020|0|YB
BRL|BURLINGTON|111400|1|1|195|40723456|-90925889|727|K3
BRM|BROOME|115300|0|1|195|-17946822|122234775|67|YB
BRM|BROOME|320000|0|0|195|-17946311|122235311|182|YB
BRM|BARQUISIMETO|112200|1|1|195|10042528|-69351972|2034|SV
BRM|BURI RAM|117200|1|1|195|15239564|103258775|600|VT
BRM|ORIO AL SERIO|108700|0|1|195|45666639|9720639|784|LI
BRN|SIDI BARRANI|116200|1|1|195|31575556|26005556|120|HE
BRN|BIRJAND|405000|0|0|195|32891111|59279445|0|OI
BRN|BIRJAND|117450|1|1|195|32897611|59280945|4979|OI
BRO|GAMBELLA|114500|1|1|195|8128264|34561397|1772|HA
BRO|BROWNSVILLE|116300|1|1|195|25924075|-97375272|13|K4
BRP|BORYSPIL KYIV|115900|1|1|195|50285695|30900972|423|UK
BRR|BARREIRAS|114300|1|1|195|-12079939|-45007136|2444|SB
BRR|BARRA|316000|0|0|195|57025628|-7448922|0|EG
BRS|BRASILIA|340000|0|0|195|-15869678|-48021736|0|SB
BRS|BISCARROSSE|358000|0|0|195|44365445|-1128806|0|LF
BRS|BREMSNES KRISTIANSUND|371000|0|0|195|63084817|7647858|0|EN
BRT|BARRETOS|360000|0|0|195|-20582167|-48596667|0|SB
BRT|BIRATNAGAR|114100|1|1|195|26482778|87249444|285|VN
BRT|BREST|113750|1|1|195|52109361|23887695|500|UM
BRT|BRATSK|113600|1|1|195|56372083|101685778|1624|UI
BRU|BAURU|380000|0|0|195|-22314056|-49107172|2005|SB
BRU|BRUNEI|112000|1|1|195|4875056|114881789|229|WB
BRU|BRAUNSCHWEIG-WOLFSBURG|427000|0|0|195|52322245|10606158|295|ED
BRV|BROOKE|114500|1|1|195|38336258|-77352867|145|K6
BRV|BRASOV|117600|1|1|195|45567500|25564722|5900|LR
BRW|BREWARRINA|281000|0|0|195|-29974778|146811750|0|YM
BRW|BARROW|116200|1|1|195|71273425|-156788117|57|PA
BRX|LA FONDA RANCH BRACKETVILLE|269000|0|0|195|29208569|-100623972|1018|K4
BRY|YENISEHIR BURSA|352000|0|0|195|40262528|29594028|0|LT
BRY|YENISEHIR BURSA|115300|1|1|195|40262528|29594028|791|LT
BRY|BRAY|114100|1|1|195|48407000|3294778|289|LF
BRZ|TANJUNG REDEB|116800|1|1|195|2153492|117430650|57|WA
BRZ|BREZA|400000|0|0|195|45423650|14345400|0|LD
BS|BLIMBINGSARI|395000|0|0|195|-8313539|114335125|197|WA
BS|BUJUMBURA|285000|0|0|195|-3348117|29322433|2582|HB
BS|BANGOKA INTL KISANGANI|240000|0|0|195|495228|25318611|1407|FZ
BS|SENOU|109500|0|1|195|12529386|-7958567|1214|GA
BS|BASCO|116000|0|1|195|20449483|121974472|309|RP
BS|BASCO|276000|0|0|195|20451483|121974806|309|RP
BS|KINMEN|345000|0|0|195|24426472|118349028|120|RC
BS|CREED AUSTIN|255000|0|0|195|30089714|-97676031|580|K4
BS|BENINA BENGHAZI|257000|0|0|195|32025389|20315889|433|HL
BS|KHOBUL BULGAN SUM|325000|0|0|195|46104083|91580945|0|ZM
BS|BASLE-MULHOUSE|376000|0|0|195|47579722|7536250|0|LF
BS|BRATSK|374000|0|0|195|56350222|101777583|1611|UI
BSA|BEER SHEBA|114300|1|1|195|31286139|34721528|700|LL
BSA|BOU SAADA|115900|1|1|195|35332139|4208389|1506|DA
BSA|BOU SAADA|335000|0|0|195|35350431|4225017|1506|DA
BSA|MONTICHIARI BRESCIA|117700|1|1|195|45438028|10316000|374|LI
BSC|SOUILLAC BRIVE|351000|0|0|195|44995167|1622056|0|LF
BSE|BOSE|115900|1|1|195|23891667|106645000|620|ZG
BSE|BANEASA BUCHAREST|256000|0|0|195|44529639|26230528|0|LR
BSF|BRADSHAW POHAKULOA|339000|0|0|195|19763356|-155594356|5785|PH
BSH|BISHA|112300|1|1|195|19977667|42624556|3900|OE
BSI|EAST LONDON|110900|0|1|195|-33035703|27815470|427|FA
BSI|BRASILIA|116300|1|1|195|-15871903|-48021922|4008|SB
BSN|BOURSONNE|114850|0|1|195|49188306|3056528|632|LF
BSO|BENSON|110000|0|1|195|51614645|-1099314|226|EG
BSR|BASRAH|112300|1|1|195|30525639|47686695|100|OR
BSR|BIG SUR|114000|1|1|195|36181294|-121642114|4080|K2
BST|BELFAST|278000|0|0|195|44411225|-69010950|185|K6
BST|LANVEOC|428000|0|0|195|48283611|-4432222|0|LF
BST|LANVEOC|114700|0|1|195|48284611|-4452111|328|LF
BSU|BASANKUSU|318000|0|0|195|1212167|19796333|0|FZ
BSV|BRIGGS|112400|1|1|195|40740706|-81432117|1221|K5
BSV|BESANCON|370000|0|0|195|47266889|6202611|1408|LF
BSW|BANEASA BUCHAREST|521000|0|0|195|44472086|25951997|0|LR
BT|BATA|325000|0|0|195|1905722|9802056|0|FG
BT|BERBERATI|113900|1|0|195|4229361|15783833|1946|FE
BT|BHIT|425000|0|0|195|26207833|67499333|0|OP
BT|BUMTHANG|355000|0|0|195|27563906|90746967|8485|VQ
BT|RUNDI BATON ROUGE|284000|0|0|195|30582897|-91211042|0|K4
BT|ALI|353000|0|0|195|42089722|43650278|3000|UG
BT|BATOL BATTLE CREEK|272000|0|0|195|42361986|-85184414|891|K5
BT|HERRO BURLINGTON|382000|0|0|195|44532233|-73249461|130|K6
BT|BATAJNICA BELGRADE|420000|0|0|195|44968334|20196361|281|LY
BT|LE BOURGET PARIS|116100|1|1|195|48974667|2455167|200|LF
BT|ALATYR|696000|0|0|195|54816667|46581667|600|UW
BT|BUTURLINO|111900|0|1|195|55569167|44873611|394|UU
BT|BATSFJORD|111100|0|1|195|70601367|29698942|518|EN
BTA|BATA|115400|1|1|195|1902464|9808920|30|FG
BTA|BASTIA|114150|1|1|195|42573583|9474833|36|LF
BTE|CHIMBOTE|112500|1|0|195|-9147500|-78521945|0|SP
BTG|BATTLE GROUND|116600|1|1|195|45747811|-122591536|253|K1
BTH|BATHURST|383000|0|0|195|-33414045|149656989|2545|YM
BTJ|LYBT ILS/CAT I|108900|0|0|195|44931945|20268722|265|LY
BTL|BATTLE CREEK|109400|1|1|195|42309808|-85252347|922|K5
BTM|BATAM|116000|1|1|195|1136881|104132589|25|WI
BTN|NARATHIWAT|115200|0|1|195|6523333|101745000|18|VT
BTN|BATNA|421000|0|0|195|35751667|6302222|2700|DA
BTN|BATNA|115700|1|1|195|35771528|6343795|2700|DA
BTO|BUDIARTO TANGERANG|115800|1|1|195|-6292475|106565903|46|WI
BTO|BONITO|113500|1|1|195|15736692|-86864170|38|MH
BTO|POTOU|115900|1|1|195|38105000|116576667|1|ZB
BTR|BUTTERWORTH|113300|0|1|195|5472222|100394445|8|WM
BTS|WOOD RIVER DILLINGHAM|429000|0|0|195|58999606|-158548275|134|PA
BTT|BETTLES|116000|1|1|195|66905009|-151535883|634|PA
BTV|BURLINGTON|117500|1|1|195|44397106|-73182636|416|K6
BTY|BEATTY|114700|1|1|195|36800597|-116747642|2928|K2
BTZ|BIARRITZ|114150|1|1|195|43466639|-1510278|276|LF
BU|BUTARE|340000|0|0|195|-2600000|29733333|0|HR
BU|BINTULU|304000|0|0|195|3183333|113033333|107|WB
BU|BUON MA THOUT|386000|0|0|195|12670278|108042222|0|VV
BU|BOUTN COLUMBUS|230000|0|0|195|39819142|-83204822|924|K5
BU|BURGAS|321000|0|0|195|42518889|27446111|89|LB
BU|KLUMP BUFFALO|231000|0|0|195|43000275|-78650870|630|K6
BU|BARNAUL|399000|0|0|195|53344639|83465139|0|UN
BUA|BUFFALO|109400|1|1|195|45552203|-103456370|3014|K3
BUB|BURWELL|377000|0|0|195|41774695|-99145539|2176|K3
BUB|BRUSSELS|114600|1|1|195|50902334|4538083|178|EB
BUD|BUNDABERG|302000|0|0|195|-24906536|152320645|102|YB
BUD|BUCKEYE MARION|109800|1|0|195|40616597|-83063828|989|K5
BUD|BUDAPEST|117300|1|1|195|47450445|19249442|531|LH
BUE|BUCHEL|117100|0|1|195|50178731|7069478|1618|ED
BUF|BUFFALO|116400|1|1|195|42928997|-78646342|729|K6
BUG|BUGAC|430000|0|0|195|46677500|19682222|404|LH
BUG|BUGAC|113400|1|1|195|46677778|19681667|404|LH
BUH|ANNE ARUNDEL FT MEADE|260000|0|0|195|39084056|-76760000|128|K6
BUI|BUDISAVCI|115200|1|1|195|42633028|20495833|1575|LY
BUK|BUKA|269000|0|0|195|-5443011|154667164|165|AY
BUK|BUKA|114700|0|1|195|-5443011|154667164|20|AY
BUK|CUBUK ANKARA|425000|0|0|195|40241861|33104917|0|LT
BUK|CUBUK ANKARA|114300|1|1|195|40241861|33104917|4111|LT
BUM|BUTLER|115900|1|1|195|38272081|-94488261|890|K3
BUN|BUNIA|114000|1|0|195|1566283|30223714|0|FZ
BUN|BUENAVENTURA|112900|1|1|195|3825556|-76995834|128|SK
BUN|BRUNO|110600|1|1|195|51118611|4842222|86|EB
BUP|BURNHAM PITTSFIELD|348000|0|0|195|44697720|-69358592|195|K6
BUR|BURGOS|111400|1|1|195|42354972|-3613583|2953|LE
BUR|BURNHAM|421000|0|0|195|51519011|-677192|0|EG
BUT|BUTA|285000|0|0|195|2818333|24826667|0|FZ
BUT|BUTA-ZEGA|116900|1|0|195|2818333|24810000|1380|FZ
BUT|U-TAPAO|110800|1|1|195|12666695|101000475|20|VT
BUU|BURBUN BURLINGTON|114500|1|1|195|42689325|-88301778|772|K5
BUV|BUVIS|116200|1|1|195|5532222|-73858611|9845|SK
BUZ|BUSHEHR|117450|1|1|195|28951389|50826084|24|OI
BUZ|BUSHEHR|341000|0|0|195|28962250|50822750|0|OI
BV|LA PALMA|112400|0|1|195|28601611|-17756583|197|GC
BV|ALMND BATESVILLE|335000|0|0|195|35703208|-91797708|0|K4
BV|DEWIE BARTLESVILLE|201000|0|0|195|36839575|-96014108|888|K4
BV|CHAMPLAIN QUEBEC|336000|0|0|195|46871150|-71281428|0|CY
BV|BEAUVAIS|391000|0|0|195|49491695|2029528|0|LF
BV|BERLEVAG|110900|0|1|195|70873434|29056158|44|EN
BV|BERLEVAG|399000|0|0|195|70873470|29056053|28|EN
BVB|SCHIPHOL|111550|0|1|195|52319739|4791992|1|EH
BVC|SOUILLAC|109950|0|1|195|45036278|1492389|981|LF
BVG|BOLL WEEVIL ENTERPRISE|352000|0|0|195|31339392|-85981942|0|K7
BVI|BOA VISTA|113100|1|1|195|2852114|-60686928|500|SB
BVK|BAATVIK ORSTA-VOLDA|362000|0|0|195|62240856|5810083|243|EN
BVK|BUCKLAND|325000|0|0|195|65978664|-161146247|24|PA
BVK|BUCKLAND|113100|0|1|195|65978861|-161145714|24|PA
BVL|BONNEVILLE|112300|1|1|195|40726097|-113757417|4220|K2
BVO|BARTLESVILLE|117900|1|1|195|36834336|-96018431|930|K4
BVP|NIXIN HOUSTON|326000|0|0|195|29993378|-95215008|72|K4
BVQ|BEAVER CREEK GLASGOW|260000|0|0|195|37017528|-86009164|745|K5
BVR|BHAVNAGAR|114100|1|1|195|21752028|72190583|43|VA
BVS|SKAGIT/BAY VIEW BURLINGTON|240000|0|0|195|48468600|-122418417|97|K1
BVS|BEAUVAIS|115900|1|0|195|49436361|2153194|301|LF
BVT|BOA VISTA|341000|0|0|195|16134278|-22888056|0|GV
BVT|BOILER LAFAYETTE|115100|1|1|195|40556172|-87069375|752|K5
BVT|TILLE|111150|0|1|195|49455361|2107694|394|LF
BW|BAJAWA SOA|281000|0|0|195|-8710556|121059444|0|WA
BW|KAMINA BASE|258000|0|0|195|-8633333|25216667|0|FZ
BW|BAHAWALPUR|332000|0|0|195|29349853|71709578|0|OP
BW|NOORA BOWLING GREEN|236000|0|0|195|36880003|-86481617|613|K5
BW|BALAKOVO|375000|0|0|195|51894445|47791667|0|UW
BW|SHEREMETYEVO MOSCOW|380000|0|0|195|55985028|37506417|0|UU
BWA|BHAIRAHAWA|114700|1|1|195|27503333|83432778|367|VN
BWD|BROWNWOOD|108600|1|1|195|31892589|-98957464|1571|K4
BWG|BOWLING GREEN|117900|1|1|195|36928742|-86443433|565|K5
BWG|BRAUNSCHWEIG-WOLFSBURG|111100|0|1|195|52321122|10571228|302|ED
BWN|BOWEN|292000|0|0|195|-20021194|148215250|87|YB
BWR|BREWSTER COUNTY ALPINE|412000|0|0|195|30458203|-103646814|4200|K4
BWS|BOLES ALAMOGORDO|109600|1|1|195|32821256|-106013153|4100|K2
BWZ|BROADWAY SCHOOLEYS MT|114200|1|1|195|40798433|-74821833|1050|K6
BX|LA PALMA|389000|0|0|195|28601695|-17756833|0|GC
BX|MENDE|393000|0|0|195|44567167|3469083|0|LF
BX|BELGOROD|718000|0|0|195|50622445|36655472|735|UU
BX|BLANC SABLON|220000|0|0|195|51421336|-57202903|214|CY
BX|BATSFJORD|348000|0|0|195|70607220|29712933|489|EN
BXK|BUCKEYE|110600|1|1|195|33453456|-112824592|1060|K2
BXR|BIG DOCTOR SIREN|203000|0|0|195|45821278|-92366417|998|K5
BXZ|WEST BRANCH|113200|1|1|195|44242911|-84183781|884|K5
BY|BEECHY|212000|0|0|195|50841945|-107459722|0|CY
BY|BREST|985000|0|0|195|52089694|23964084|0|UM
BY|BRONNOY|111150|0|1|195|65464872|12225206|35|EN
BYC|BUCKEBURG|368000|0|0|195|52291089|9090972|292|ED
BYD|SZWEDEROWO|109100|0|1|195|53096944|17992139|295|EP
BYI|BURLEY|114100|1|1|195|42580239|-113865859|4226|K1
BYP|BONHAM|114600|1|1|195|33537486|-96234094|700|K4
BYZ|BYDGOSZCZ|112700|1|1|195|53098417|17971722|295|EP
BZ|BROMLEY HARARE|284000|0|0|195|-18067311|31339286|0|FV
BZ|BRAZZAVILLE|113100|1|1|195|-4245611|15263806|1061|FC
BZ|VIJAYAWADA|393000|0|0|195|16523917|80788083|0|VO
BZ|YUNHE|244000|0|0|195|28101667|119561667|0|ZS
BZ|BULLO STATESBORO|407000|0|0|195|32415372|-81664033|125|K7
BZ|FOSSI CLINTON|393000|0|0|195|35450667|-99201472|1740|K4
BZ|BAYONNE-ANGLET|111350|0|1|195|43467611|-1512945|223|LF
BZ|BIARRITZ|341000|0|0|195|43470528|-1403695|295|LF
BZ|MANNI BOZEMAN|266000|0|0|195|45871953|-111285608|4218|K1
BZ|BRIZE NORTON|386000|0|0|195|51749467|-1601722|0|EG
BZA|BARD YUMA|116800|1|1|195|32768108|-114602947|130|K2
BZE|BELIZE|114300|1|1|195|17539617|-88313978|40|MZ
BZJ|BELLGROVE INDIANTOWN GAP|328000|0|0|195|40435922|-76553020|518|K6
BZK|BROOKFIELD|383000|0|0|195|39764192|-93109092|845|K3
BZM|BARRETTS MOUNTAIN HICKORY|110800|1|1|195|35868853|-81240528|1880|K7
BZN|BOZEMAN|112400|1|1|195|45783900|-111155456|4436|K1
BZN|BRIZE NORTON|111900|0|1|195|51748197|-1603503|331|EG
C|GEN ENRIQUE MOSCONICOMODORO R|280000|0|0|195|-45781111|-67434083|0|SA
C|EZEIZA INTL MINISTRO PISTARINI|305000|0|0|195|-34817056|-58564722|0|SA
C|PHUCAT|388000|0|0|195|13933581|109060058|0|VV
C|GUANYIN XUZHOU|281000|0|0|195|34057419|117528128|115|ZS
C|WUSU TAIYUAN|413000|0|0|195|37761978|112603308|0|ZB
C|KULOB|615000|0|0|195|37966667|69798333|2295|UT
C|TURKMENBASHI|911000|0|0|195|40084167|53001111|283|UT
C|BESLAN VLADIKAVKAZ|250000|0|0|195|43209944|44576167|0|UR
C|LA CORUNA|410000|0|0|195|43323778|-8360639|0|LE
C|PAPA|493000|0|0|195|47382028|17491111|476|LH
C|DEBRECEN|326000|0|0|195|47475306|21593111|359|LH
C|MARCULESTI|688000|0|0|195|47869611|28242778|0|LU
C|CASLAV|715000|0|0|195|49924786|15403167|0|LK
C|ANTONOV KYIV|257000|0|0|195|50625833|30174722|0|UK
C|BREST|485000|0|0|195|52116639|23865611|0|UM
C|IRKUTSK|545000|0|0|195|52275583|104362945|1585|UI
C|MAGNITOGORSK|975000|0|0|195|53415833|58766667|0|US
C|MAHILIOU|985000|0|0|195|53940695|30117889|0|UM
C|CHEBOKSARY|480000|0|0|195|56096667|47382500|560|UW
C|UST-KUT|670000|0|0|195|56848889|105762222|0|UI
CA|CARRASCO MONTEVIDEO|280000|0|0|195|-34784695|-55943417|0|SU
CA|CIREBON|365000|0|0|195|-6697981|108559758|0|WI
CA|CABINDA|280000|0|0|195|-5584722|12189444|0|FN
CA|CAYENNE FELIX EBOUE|110300|0|1|195|4814050|-52371392|26|SO
CA|NETAJI SUBHASH CHANDRA BOSE IN|293000|0|0|195|22583778|88439945|0|VE
CA|MURRY COLUMBIA|362000|0|0|195|33967170|-81244686|328|K7
CA|HARVS NEWTON|395000|0|0|195|38144928|-97276145|1530|K3
CA|CASCAIS|359000|0|0|195|38725445|-9358445|0|LP
CA|MARCULESTI|335000|0|0|195|47882806|28300528|0|LU
CA|CARTWRIGHT|281000|0|0|195|53709061|-57021006|148|CY
CAA|CALGA|392000|0|0|195|-33402731|151211419|0|YM
CAA|CAZAUX|110800|0|1|195|44531167|-1136028|127|LF
CAA|CAZAUX|382000|0|0|195|44551306|-1119972|0|LF
CAB|CABANATUAN|112700|1|1|195|15482270|121024297|120|RP
CAD|CACADOR|400000|0|0|195|-26791403|-50938364|0|SB
CAD|CHATEAUDUN|115950|1|1|195|48059167|1387083|456|LF
CAE|BENSLIMANE|275000|0|0|195|33615839|-7113533|627|GM
CAE|COLUMBIA|114700|1|1|195|33857250|-81053903|409|K7
CAG|CAIGUNA|112500|1|1|195|-32263361|125495461|370|YM
CAG|CAGLIARI|113400|1|1|195|39248972|9054056|43|LI
CAI|CANOUAN ST. VINCENT|302000|0|0|195|12696061|-61339400|0|TV
CAI|CANOUAN ST. VINCENT|111400|0|1|195|12696228|-61339242|100|TV
CAI|CAIRO|112500|1|1|195|30152000|31423889|180|HE
CAK|CHEKA|116200|1|1|195|34300556|35700000|763|OL
CAL|CALDAS NOVAS|290000|0|0|195|-17725333|-48610500|0|SB
CAL|CALABAR|114100|1|1|195|4921875|8320050|46|DN
CAL|CAGLIARI|316000|0|0|195|39243306|9058944|0|LI
CAM|CAMIRI|290000|0|0|195|-20006389|-63525861|0|SL
CAM|CAMBRIDGE|115000|1|1|195|42994289|-73344020|1490|K6
CAM|CAMERI|323000|0|0|195|45428583|8700778|400|LI
CAM|CAMERI|115000|0|1|195|45570222|8657528|702|LI
CAM|CAMBRIDGE|332500|0|0|195|52210850|182792|47|EG
CAN|CAEN|114450|1|0|195|49173194|-455278|0|LF
CAR|CONCEPCION|114300|1|1|195|-36755556|-73053056|7|SC
CAR|CARRASCO MONTEVIDEO|380000|0|0|195|-34768417|-56026083|0|SU
CAR|CARNARVON|323000|0|0|195|-24886747|113669208|115|YM
CAR|CARNARVON|113000|1|1|195|-24882031|113672831|23|YM
CAR|CARBONARA|115100|1|1|195|39111361|9508028|171|LI
CAR|CARBONARA|402000|0|0|195|39111611|9509111|167|LI
CAS|MOHAMMED V INTL|108300|0|1|195|33380097|-7598089|639|GM
CAS|CASCAIS|114300|1|1|195|38748250|-9362028|700|LP
CAS|CASELLE TORINO|357000|0|0|195|45123167|7644833|933|LI
CAS|CASELLE|109500|0|1|195|45193806|7652833|981|LI
CAT|CRUZ ALTA|335000|0|0|195|-28720000|-53641945|0|SB
CAT|CATAMARCA|114300|1|1|195|-28583611|-65746667|1522|SA
CAT|CATICLAN|113400|0|1|195|11924506|121953634|64|RP
CAT|EL SALVADOR SAN SALVADOR|117500|1|1|195|13441397|-89047758|115|MS
CAT|ST CATHERINE|262000|0|0|195|28684283|34059856|4440|HE
CAT|CHATHAM|254000|0|0|195|40740781|-74429886|251|K6
CAV|CASCAVEL|220000|0|0|195|-25003000|-53503167|2581|SB
CAV|CLARION|387000|0|0|195|42745500|-93760033|1155|K3
CAV|CHALONS|111650|1|1|195|48781083|4146944|561|LF
CAX|CAXIAS RIO DE JANEIRO|400000|0|0|195|-22763386|-43337581|0|SB
CAY|CAYES|350000|0|0|195|18266667|-73783333|0|MT
CAY|CAYCUMA|109600|1|1|195|41513778|32044556|1709|LT
CAY|CAYCUMA|292000|0|0|195|41513778|32044556|0|LT
CB|CANBERRA|263000|0|0|195|-35295603|149207394|0|YM
CB|CANBERRA|116700|1|1|195|-35281445|149195731|1917|YM
CB|CAPE TOWN|462500|0|0|195|-33876125|18573292|211|FA
CB|ING AER A L V TARAVELLA|110300|0|1|195|-31299139|-64207222|1647|SA
CB|COIMBATORE|354000|0|0|195|11025778|77044444|1311|VO
CB|THO XUAN|252000|0|0|195|19865000|105518611|0|VV
CB|COXS BAZAR|396000|0|0|195|21452867|91965784|0|VG
CB|COCHSTEDT|344000|0|0|195|51860384|11450539|570|ED
CB|CAMBRIDGE BAY|245000|0|0|195|69114775|-105015922|671|CY
CBA|COBAR|395000|0|0|195|-31540133|145798622|794|YM
CBA|CORDOBA|114500|1|1|195|-31313222|-64203694|1572|SA
CBA|COCHABAMBA|112100|1|1|195|-17421258|-66179044|8365|SL
CBA|ANFA CASABLANCA|116900|1|1|195|33521497|-7677186|365|GM
CBB|COONABARABRAN|200000|0|0|195|-31330028|149270669|2180|YB
CBB|COCHABAMBA|320000|0|0|195|-17413445|-66177361|8365|SL
CBC|CABO CODERA|113500|1|1|195|10573556|-66050056|735|SV
CBC|CAYMAN BRAC|415000|0|0|195|19689931|-79856520|0|MW
CBE|CHUBU|117800|1|1|195|34858006|136803170|39|RJ
CBE|CUMBERLAND|317000|0|0|195|39648250|-78747206|945|K6
CBG|CAMBRIDGE|350000|0|0|195|45557683|-93262100|940|K3
CBH|CHAH BAHAR|115600|1|1|195|25444972|60414361|50|OI
CBL|CIUDAD BOLIVAR|278000|0|0|195|8119333|-63534139|207|SV
CBL|CIUDAD BOLIVAR|115100|1|1|195|8121278|-63532889|184|SV
CBL|CAMPBELTOWN|380000|0|0|195|55435631|-5688072|42|EG
CBM|CALEDONIA COLUMBUS|115200|1|1|195|33641533|-88438572|250|K7
CBN|CAP BON|112700|1|0|195|36895556|11088333|0|DT
